ds,department,y
2020-12-19,Small Electronics,6516.139999999999
2020-12-19,Utensils,3638.03
2020-12-19,Home Essentials,5397.55
2020-12-19,Clothing,4214.44
2020-12-19,Books,2193.43
2020-12-19,Food,14858.72
2020-12-20,Stationery,1183.07
2020-12-20,Small Electronics,5130.75
2020-12-20,Kitchen & Cooking,2133.89
2020-12-20,Utensils,1682.44
2020-12-20,Food,14771.56
2020-12-20,Clothing,4762.49
2020-12-20,Books,1024.8200000000002
2020-12-20,Home Essentials,1928.18
2020-12-21,Books,386.02
2020-12-21,Clothing,9220.99
2020-12-21,Food,11777.79
2020-12-21,Home Essentials,1669.37
2020-12-21,Kitchen & Cooking,2675.63
2020-12-21,Small Electronics,0.0
2020-12-21,Stationery,679.8
2020-12-21,Utensils,1188.3000000000002
2020-12-22,Small Electronics,1513.16
2020-12-22,Stationery,1109.61
2020-12-22,Kitchen & Cooking,3648.5200000000004
2020-12-22,Utensils,2923.85
2020-12-22,Food,12388.75
2020-12-22,Clothing,3316.15
2020-12-22,Books,432.91
2020-12-22,Home Essentials,5224.32
2020-12-23,Utensils,1992.7199999999998
2020-12-23,Stationery,650.2
2020-12-23,Small Electronics,3364.12
2020-12-23,Kitchen & Cooking,2265.38
2020-12-23,Clothing,3215.81
2020-12-23,Food,14697.78
2020-12-23,Books,1664.61
2020-12-23,Home Essentials,2410.52
2020-12-24,Books,1117.07
2020-12-24,Clothing,4145.03
2020-12-24,Food,14603.56
2020-12-24,Home Essentials,5451.18
2020-12-24,Kitchen & Cooking,1480.9199999999998
2020-12-24,Small Electronics,4036.05
2020-12-24,Stationery,891.41
2020-12-24,Utensils,312.02
2020-12-25,Utensils,1597.1200000000001
2020-12-25,Stationery,1302.1599999999999
2020-12-25,Small Electronics,631.59
2020-12-25,Kitchen & Cooking,1812.41
2020-12-25,Food,14271.06
2020-12-25,Clothing,2553.76
2020-12-25,Books,411.16
2020-12-25,Home Essentials,2126.89
2020-12-26,Books,1324.72
2020-12-26,Clothing,4118.51
2020-12-26,Food,12171.86
2020-12-26,Home Essentials,3738.57
2020-12-26,Kitchen & Cooking,3142.39
2020-12-26,Small Electronics,3278.8
2020-12-26,Stationery,660.87
2020-12-26,Utensils,1841.3200000000002
2020-12-27,Small Electronics,3942.21
2020-12-27,Utensils,2249.0099999999998
2020-12-27,Stationery,1273.07
2020-12-27,Kitchen & Cooking,881.8
2020-12-27,Books,1337.0300000000002
2020-12-27,Food,13399.560000000001
2020-12-27,Clothing,13554.2
2020-12-27,Home Essentials,2023.37
2020-12-28,Books,930.47
2020-12-28,Clothing,5301.54
2020-12-28,Food,12254.93
2020-12-28,Home Essentials,1211.47
2020-12-28,Kitchen & Cooking,4003.58
2020-12-28,Small Electronics,4314.17
2020-12-28,Stationery,701.96
2020-12-28,Utensils,2042.25
2020-12-29,Utensils,2279.04
2020-12-29,Stationery,784.55
2020-12-29,Small Electronics,6927.8
2020-12-29,Kitchen & Cooking,2025.27
2020-12-29,Books,2226.23
2020-12-29,Food,14310.91
2020-12-29,Clothing,2361.51
2020-12-29,Home Essentials,1852.1599999999999
2020-12-30,Utensils,3644.49
2020-12-30,Stationery,1706.1200000000001
2020-12-30,Small Electronics,4188.38
2020-12-30,Kitchen & Cooking,3330.52
2020-12-30,Food,15145.64
2020-12-30,Clothing,5784.36
2020-12-30,Books,868.48
2020-12-30,Home Essentials,2326.57
2020-12-31,Stationery,1805.38
2020-12-31,Small Electronics,910.96
2020-12-31,Kitchen & Cooking,144.21
2020-12-31,Utensils,2718.61
2020-12-31,Food,10745.58
2020-12-31,Clothing,3302.4
2020-12-31,Books,411.90999999999997
2020-12-31,Home Essentials,2388.61
2021-01-01,Books,236.90000000000003
2021-01-01,Clothing,5326.18
2021-01-01,Food,11948.58
2021-01-01,Home Essentials,5245.1900000000005
2021-01-01,Kitchen & Cooking,5040.86
2021-01-01,Small Electronics,8803.72
2021-01-01,Stationery,474.12
2021-01-01,Utensils,1198.69
2021-01-02,Small Electronics,3774.42
2021-01-02,Utensils,2058.66
2021-01-02,Kitchen & Cooking,3951.55
2021-01-02,Stationery,1130.74
2021-01-02,Food,11324.56
2021-01-02,Clothing,3212.92
2021-01-02,Books,806.98
2021-01-02,Home Essentials,2989.17
2021-01-03,Books,951.4200000000001
2021-01-03,Clothing,3367.2200000000003
2021-01-03,Food,17010.57
2021-01-03,Home Essentials,2905.0299999999997
2021-01-03,Kitchen & Cooking,3214.05
2021-01-03,Small Electronics,2711.23
2021-01-03,Stationery,1525.57
2021-01-03,Utensils,4389.23
2021-01-04,Utensils,2730.61
2021-01-04,Stationery,1447.63
2021-01-04,Small Electronics,0.0
2021-01-04,Kitchen & Cooking,173.37
2021-01-04,Clothing,6243.57
2021-01-04,Food,17218.64
2021-01-04,Books,755.47
2021-01-04,Home Essentials,5249.9
2021-01-05,Stationery,1856.9099999999999
2021-01-05,Books,704.62
2021-01-05,Clothing,5883.38
2021-01-05,Food,11469.49
2021-01-05,Home Essentials,2498.17
2021-01-05,Kitchen & Cooking,7621.07
2021-01-05,Small Electronics,5272.910000000001
2021-01-05,Utensils,4372.9
2021-01-06,Clothing,3749.8399999999997
2021-01-06,Stationery,1382.03
2021-01-06,Utensils,2314.2599999999998
2021-01-06,Small Electronics,1860.5500000000002
2021-01-06,Books,957.73
2021-01-06,Home Essentials,1451.77
2021-01-06,Kitchen & Cooking,1770.38
2021-01-06,Food,15092.93
2021-01-07,Books,2207.6
2021-01-07,Clothing,4077.39
2021-01-07,Food,13261.41
2021-01-07,Home Essentials,2821.6899999999996
2021-01-07,Kitchen & Cooking,3380.4
2021-01-07,Small Electronics,2861.42
2021-01-07,Stationery,1175.55
2021-01-07,Utensils,1731.02
2021-01-08,Utensils,5089.01
2021-01-08,Stationery,326.38
2021-01-08,Kitchen & Cooking,4869.43
2021-01-08,Small Electronics,8342.95
2021-01-08,Food,16539.84
2021-01-08,Clothing,7370.67
2021-01-08,Books,1160.82
2021-01-08,Home Essentials,2865.12
2021-01-09,Books,698.62
2021-01-09,Clothing,3385.3
2021-01-09,Food,15295.66
2021-01-09,Home Essentials,2403.8
2021-01-09,Kitchen & Cooking,2623.66
2021-01-09,Small Electronics,6238.03
2021-01-09,Stationery,1131.1
2021-01-09,Utensils,4259.62
2021-01-10,Small Electronics,2723.0899999999997
2021-01-10,Utensils,7281.5
2021-01-10,Stationery,1672.37
2021-01-10,Kitchen & Cooking,2133.71
2021-01-10,Clothing,4313.33
2021-01-10,Food,15482.75
2021-01-10,Books,780.0
2021-01-10,Home Essentials,2978.13
2021-01-11,Books,1132.73
2021-01-11,Clothing,7297.69
2021-01-11,Food,10324.39
2021-01-11,Home Essentials,2402.24
2021-01-11,Kitchen & Cooking,2310.98
2021-01-11,Small Electronics,5288.07
2021-01-11,Stationery,921.36
2021-01-11,Utensils,2198.55
2021-01-12,Utensils,0.0
2021-01-12,Stationery,1479.26
2021-01-12,Small Electronics,2760.66
2021-01-12,Kitchen & Cooking,2182.65
2021-01-12,Books,1831.8899999999999
2021-01-12,Food,14657.58
2021-01-12,Clothing,3403.21
2021-01-12,Home Essentials,2614.96
2021-01-13,Small Electronics,2412.54
2021-01-13,Utensils,1642.6
2021-01-13,Stationery,1110.38
2021-01-13,Kitchen & Cooking,1903.2099999999998
2021-01-13,Home Essentials,1438.75
2021-01-13,Food,15206.76
2021-01-13,Clothing,5426.46
2021-01-13,Books,1617.48
2021-01-14,Stationery,1809.2199999999998
2021-01-14,Small Electronics,4043.54
2021-01-14,Kitchen & Cooking,5426.73
2021-01-14,Utensils,1921.0500000000002
2021-01-14,Food,16560.15
2021-01-14,Clothing,1979.38
2021-01-14,Books,1004.8
2021-01-14,Home Essentials,3260.46
2021-01-15,Books,138.81
2021-01-15,Clothing,2730.08
2021-01-15,Food,16501.32
2021-01-15,Home Essentials,927.84
2021-01-15,Kitchen & Cooking,2363.14
2021-01-15,Small Electronics,1211.88
2021-01-15,Stationery,1630.48
2021-01-15,Utensils,4494.13
2021-01-16,Small Electronics,4417.51
2021-01-16,Stationery,1100.98
2021-01-16,Kitchen & Cooking,651.6500000000001
2021-01-16,Utensils,2229.36
2021-01-16,Food,12870.49
2021-01-16,Clothing,9115.369999999999
2021-01-16,Books,637.1
2021-01-16,Home Essentials,2789.75
2021-01-17,Books,705.45
2021-01-17,Clothing,6091.65
2021-01-17,Food,10472.51
2021-01-17,Home Essentials,2654.06
2021-01-17,Kitchen & Cooking,5977.5
2021-01-17,Small Electronics,2854.17
2021-01-17,Stationery,1161.87
2021-01-17,Utensils,4460.6
2021-01-18,Utensils,2122.6499999999996
2021-01-18,Stationery,1822.17
2021-01-18,Small Electronics,1132.4
2021-01-18,Kitchen & Cooking,7298.62
2021-01-18,Home Essentials,2036.83
2021-01-18,Clothing,5126.32
2021-01-18,Books,1692.6399999999999
2021-01-18,Food,9654.23
2021-01-19,Books,204.36
2021-01-19,Clothing,5443.45
2021-01-19,Food,11758.26
2021-01-19,Home Essentials,1431.7199999999998
2021-01-19,Kitchen & Cooking,7839.3099999999995
2021-01-19,Small Electronics,4990.27
2021-01-19,Stationery,2170.9
2021-01-19,Utensils,251.48000000000002
2021-01-20,Small Electronics,2725.6400000000003
2021-01-20,Stationery,1075.49
2021-01-20,Utensils,2163.4
2021-01-20,Kitchen & Cooking,3963.6499999999996
2021-01-20,Food,12693.09
2021-01-20,Books,4289.41
2021-01-20,Home Essentials,4767.97
2021-01-20,Clothing,5810.22
2021-01-21,Books,275.11
2021-01-21,Clothing,5183.51
2021-01-21,Food,9853.98
2021-01-21,Home Essentials,1911.8600000000001
2021-01-21,Kitchen & Cooking,5361.46
2021-01-21,Small Electronics,5477.22
2021-01-21,Stationery,752.67
2021-01-21,Utensils,1669.04
2021-01-22,Small Electronics,4158.429999999999
2021-01-22,Utensils,1165.88
2021-01-22,Stationery,1720.11
2021-01-22,Kitchen & Cooking,1715.96
2021-01-22,Books,713.51
2021-01-22,Food,14549.68
2021-01-22,Clothing,1680.06
2021-01-22,Home Essentials,4255.12
2021-01-23,Small Electronics,2233.67
2021-01-23,Stationery,1301.53
2021-01-23,Kitchen & Cooking,4513.780000000001
2021-01-23,Utensils,2689.2200000000003
2021-01-23,Food,13236.99
2021-01-23,Clothing,5514.96
2021-01-23,Books,376.3
2021-01-23,Home Essentials,3433.88
2021-01-24,Utensils,1819.58
2021-01-24,Stationery,932.96
2021-01-24,Small Electronics,4188.11
2021-01-24,Kitchen & Cooking,379.57
2021-01-24,Clothing,6554.6
2021-01-24,Food,12159.74
2021-01-24,Books,786.11
2021-01-24,Home Essentials,2832.2599999999998
2021-01-25,Books,2164.66
2021-01-25,Clothing,1787.83
2021-01-25,Food,11790.86
2021-01-25,Home Essentials,3116.13
2021-01-25,Kitchen & Cooking,236.1
2021-01-25,Small Electronics,3265.99
2021-01-25,Stationery,974.8100000000001
2021-01-25,Utensils,1030.19
2021-01-26,Utensils,695.67
2021-01-26,Stationery,1356.36
2021-01-26,Small Electronics,4831.1900000000005
2021-01-26,Kitchen & Cooking,1621.88
2021-01-26,Books,1510.26
2021-01-26,Food,10053.01
2021-01-26,Clothing,4151.39
2021-01-26,Home Essentials,5070.52
2021-01-27,Kitchen & Cooking,3057.3199999999997
2021-01-27,Stationery,2029.3600000000001
2021-01-27,Small Electronics,0.0
2021-01-27,Utensils,2584.86
2021-01-27,Home Essentials,4390.21
2021-01-27,Clothing,4622.09
2021-01-27,Books,0.0
2021-01-27,Food,9923.58
2021-01-28,Books,2883.06
2021-01-28,Clothing,3285.2999999999997
2021-01-28,Food,12075.4
2021-01-28,Home Essentials,1576.03
2021-01-28,Kitchen & Cooking,1788.81
2021-01-28,Small Electronics,5886.78
2021-01-28,Stationery,1401.27
2021-01-28,Utensils,1240.35
2021-01-29,Utensils,2998.99
2021-01-29,Stationery,1170.75
2021-01-29,Small Electronics,1421.6100000000001
2021-01-29,Kitchen & Cooking,1188.96
2021-01-29,Food,15978.48
2021-01-29,Clothing,1492.15
2021-01-29,Books,631.48
2021-01-29,Home Essentials,2448.65
2021-01-30,Books,1404.37
2021-01-30,Clothing,5834.05
2021-01-30,Food,15307.45
2021-01-30,Home Essentials,1131.25
2021-01-30,Kitchen & Cooking,1749.17
2021-01-30,Small Electronics,6990.299999999999
2021-01-30,Stationery,2834.2200000000003
2021-01-30,Utensils,1965.22
2021-01-31,Small Electronics,3108.5299999999997
2021-01-31,Utensils,2704.4
2021-01-31,Stationery,1533.36
2021-01-31,Kitchen & Cooking,2438.13
2021-01-31,Books,1098.79
2021-01-31,Food,12677.53
2021-01-31,Clothing,3592.0
2021-01-31,Home Essentials,1109.8899999999999
2021-02-01,Books,1154.08
2021-02-01,Clothing,3332.91
2021-02-01,Food,13301.07
2021-02-01,Home Essentials,4497.54
2021-02-01,Kitchen & Cooking,3033.22
2021-02-01,Small Electronics,2437.63
2021-02-01,Stationery,2592.9700000000003
2021-02-01,Utensils,1801.67
2021-02-02,Utensils,1854.7
2021-02-02,Stationery,976.1
2021-02-02,Small Electronics,1649.62
2021-02-02,Kitchen & Cooking,1158.0900000000001
2021-02-02,Books,1975.35
2021-02-02,Food,15281.74
2021-02-02,Clothing,2415.0099999999998
2021-02-02,Home Essentials,4707.87
2021-02-03,Kitchen & Cooking,2870.43
2021-02-03,Stationery,1037.26
2021-02-03,Small Electronics,2302.79
2021-02-03,Utensils,3364.77
2021-02-03,Home Essentials,1641.14
2021-02-03,Clothing,4713.42
2021-02-03,Books,1929.3000000000002
2021-02-03,Food,11370.35
2021-02-04,Stationery,1843.35
2021-02-04,Small Electronics,953.76
2021-02-04,Kitchen & Cooking,717.5
2021-02-04,Utensils,3128.8
2021-02-04,Food,14223.2
2021-02-04,Clothing,6481.18
2021-02-04,Books,1341.78
2021-02-04,Home Essentials,3211.94
2021-02-05,Books,391.31
2021-02-05,Clothing,5970.41
2021-02-05,Food,12829.07
2021-02-05,Home Essentials,5020.530000000001
2021-02-05,Kitchen & Cooking,5066.53
2021-02-05,Small Electronics,4929.71
2021-02-05,Stationery,455.65
2021-02-05,Utensils,259.22
2021-02-06,Small Electronics,5611.49
2021-02-06,Stationery,651.07
2021-02-06,Kitchen & Cooking,1197.5
2021-02-06,Utensils,4260.41
2021-02-06,Food,13035.93
2021-02-06,Clothing,4564.51
2021-02-06,Books,460.7
2021-02-06,Home Essentials,2809.46
2021-02-07,Books,1760.9499999999998
2021-02-07,Clothing,2639.08
2021-02-07,Food,10905.69
2021-02-07,Home Essentials,4317.110000000001
2021-02-07,Kitchen & Cooking,1852.62
2021-02-07,Small Electronics,2596.57
2021-02-07,Stationery,1797.28
2021-02-07,Utensils,1195.14
2021-02-08,Utensils,1529.81
2021-02-08,Stationery,1270.27
2021-02-08,Small Electronics,626.68
2021-02-08,Kitchen & Cooking,5978.43
2021-02-08,Home Essentials,3685.9
2021-02-08,Clothing,3837.45
2021-02-08,Books,1804.63
2021-02-08,Food,16041.27
2021-02-09,Books,1978.4
2021-02-09,Clothing,6565.75
2021-02-09,Food,9496.67
2021-02-09,Home Essentials,4779.67
2021-02-09,Kitchen & Cooking,646.52
2021-02-09,Small Electronics,769.13
2021-02-09,Stationery,969.33
2021-02-09,Utensils,3114.92
2021-02-10,Stationery,563.46
2021-02-10,Utensils,3196.49
2021-02-10,Small Electronics,5261.79
2021-02-10,Kitchen & Cooking,4649.8
2021-02-10,Food,15687.49
2021-02-10,Clothing,6333.400000000001
2021-02-10,Books,1106.03
2021-02-10,Home Essentials,1826.33
2021-02-11,Utensils,2384.41
2021-02-11,Stationery,1584.55
2021-02-11,Kitchen & Cooking,929.98
2021-02-11,Small Electronics,3375.7899999999995
2021-02-11,Food,16216.06
2021-02-11,Clothing,7810.68
2021-02-11,Books,1593.03
2021-02-11,Home Essentials,2057.18
2021-02-12,Stationery,1818.3700000000001
2021-02-12,Books,971.17
2021-02-12,Clothing,5601.66
2021-02-12,Food,9300.56
2021-02-12,Home Essentials,4200.11
2021-02-12,Kitchen & Cooking,3048.8199999999997
2021-02-12,Small Electronics,9299.75
2021-02-12,Utensils,2340.14
2021-02-13,Utensils,4039.59
2021-02-13,Small Electronics,5366.2
2021-02-13,Kitchen & Cooking,2628.2999999999997
2021-02-13,Stationery,1682.03
2021-02-13,Food,14149.43
2021-02-13,Clothing,2832.1099999999997
2021-02-13,Books,1344.46
2021-02-13,Home Essentials,2381.29
2021-02-14,Books,354.03
2021-02-14,Clothing,4481.85
2021-02-14,Food,15593.8
2021-02-14,Home Essentials,2626.3900000000003
2021-02-14,Kitchen & Cooking,508.35
2021-02-14,Small Electronics,3574.1499999999996
2021-02-14,Stationery,2435.91
2021-02-14,Utensils,4109.13
2021-02-15,Utensils,2079.84
2021-02-15,Stationery,941.54
2021-02-15,Small Electronics,1373.98
2021-02-15,Kitchen & Cooking,744.07
2021-02-15,Food,13585.119999999999
2021-02-15,Clothing,3470.67
2021-02-15,Books,847.1099999999999
2021-02-15,Home Essentials,1698.54
2021-02-16,Utensils,3336.33
2021-02-16,Books,1324.21
2021-02-16,Clothing,10374.97
2021-02-16,Food,13002.08
2021-02-16,Home Essentials,3200.46
2021-02-16,Kitchen & Cooking,978.4200000000001
2021-02-16,Small Electronics,0.0
2021-02-16,Stationery,1200.64
2021-02-17,Stationery,237.54
2021-02-17,Small Electronics,8389.16
2021-02-17,Utensils,1803.4799999999998
2021-02-17,Kitchen & Cooking,2194.69
2021-02-17,Home Essentials,2217.93
2021-02-17,Food,10605.19
2021-02-17,Clothing,6076.32
2021-02-17,Books,593.57
2021-02-18,Books,1037.38
2021-02-18,Clothing,4904.42
2021-02-18,Food,11186.07
2021-02-18,Home Essentials,1006.28
2021-02-18,Kitchen & Cooking,1301.69
2021-02-18,Small Electronics,1228.16
2021-02-18,Stationery,538.4100000000001
2021-02-18,Utensils,1448.97
2021-02-19,Utensils,1086.86
2021-02-19,Stationery,2350.65
2021-02-19,Small Electronics,1703.89
2021-02-19,Kitchen & Cooking,6611.870000000001
2021-02-19,Food,10971.72
2021-02-19,Clothing,9572.49
2021-02-19,Books,1662.9099999999999
2021-02-19,Home Essentials,831.5699999999999
2021-02-20,Books,1207.73
2021-02-20,Clothing,4557.71
2021-02-20,Food,15237.28
2021-02-20,Home Essentials,6285.04
2021-02-20,Kitchen & Cooking,9972.66
2021-02-20,Small Electronics,1626.18
2021-02-20,Stationery,747.18
2021-02-20,Utensils,5568.84
2021-02-21,Small Electronics,6195.2
2021-02-21,Utensils,1151.76
2021-02-21,Stationery,534.74
2021-02-21,Kitchen & Cooking,2981.65
2021-02-21,Books,609.5
2021-02-21,Food,14377.39
2021-02-21,Clothing,2195.79
2021-02-21,Home Essentials,2999.12
2021-02-22,Books,928.53
2021-02-22,Clothing,3682.76
2021-02-22,Food,11376.32
2021-02-22,Home Essentials,2214.9300000000003
2021-02-22,Kitchen & Cooking,7327.99
2021-02-22,Small Electronics,2823.39
2021-02-22,Stationery,883.9300000000001
2021-02-22,Utensils,2070.34
2021-02-23,Utensils,1851.31
2021-02-23,Stationery,1688.0
2021-02-23,Small Electronics,3328.17
2021-02-23,Kitchen & Cooking,2257.58
2021-02-23,Books,1157.77
2021-02-23,Food,11820.99
2021-02-23,Clothing,8445.46
2021-02-23,Home Essentials,2461.0699999999997
2021-02-24,Small Electronics,3660.71
2021-02-24,Utensils,2106.45
2021-02-24,Stationery,1597.16
2021-02-24,Kitchen & Cooking,3601.56
2021-02-24,Home Essentials,4111.5599999999995
2021-02-24,Food,13178.73
2021-02-24,Clothing,2603.43
2021-02-24,Books,753.18
2021-02-25,Stationery,780.29
2021-02-25,Small Electronics,2115.94
2021-02-25,Kitchen & Cooking,3045.86
2021-02-25,Utensils,1733.78
2021-02-25,Food,13577.82
2021-02-25,Clothing,3016.57
2021-02-25,Books,844.62
2021-02-25,Home Essentials,2441.46
2021-02-26,Books,745.24
2021-02-26,Clothing,6709.49
2021-02-26,Food,9400.15
2021-02-26,Home Essentials,3298.92
2021-02-26,Kitchen & Cooking,4050.57
2021-02-26,Small Electronics,4692.38
2021-02-26,Stationery,1911.44
2021-02-26,Utensils,2279.66
2021-02-27,Small Electronics,1304.52
2021-02-27,Stationery,1385.9299999999998
2021-02-27,Kitchen & Cooking,2427.48
2021-02-27,Utensils,1382.43
2021-02-27,Food,13754.58
2021-02-27,Clothing,5947.76
2021-02-27,Books,0.0
2021-02-27,Home Essentials,4713.4400000000005
2021-02-28,Books,1730.62
2021-02-28,Clothing,6049.4400000000005
2021-02-28,Food,11004.19
2021-02-28,Home Essentials,2789.35
2021-02-28,Kitchen & Cooking,3882.03
2021-02-28,Small Electronics,5643.04
2021-02-28,Stationery,610.26
2021-02-28,Utensils,2049.76
2021-03-01,Utensils,4037.9700000000003
2021-03-01,Stationery,1490.7
2021-03-01,Small Electronics,5327.23
2021-03-01,Kitchen & Cooking,4567.93
2021-03-01,Home Essentials,1815.75
2021-03-01,Clothing,3099.25
2021-03-01,Books,548.25
2021-03-01,Food,13316.67
2021-03-02,Books,0.0
2021-03-02,Clothing,7212.82
2021-03-02,Food,11722.65
2021-03-02,Home Essentials,672.96
2021-03-02,Kitchen & Cooking,2277.21
2021-03-02,Small Electronics,2148.46
2021-03-02,Stationery,1567.1100000000001
2021-03-02,Utensils,2674.76
2021-03-03,Small Electronics,2467.58
2021-03-03,Stationery,803.25
2021-03-03,Kitchen & Cooking,4143.54
2021-03-03,Utensils,1906.44
2021-03-03,Food,16819.75
2021-03-03,Clothing,8961.05
2021-03-03,Books,2544.09
2021-03-03,Home Essentials,3668.62
2021-03-04,Stationery,1721.65
2021-03-04,Small Electronics,805.11
2021-03-04,Kitchen & Cooking,739.51
2021-03-04,Utensils,3028.27
2021-03-04,Food,16968.89
2021-03-04,Clothing,3637.84
2021-03-04,Books,177.78
2021-03-04,Home Essentials,2494.8
2021-03-05,Books,417.62
2021-03-05,Clothing,4559.389999999999
2021-03-05,Food,14812.09
2021-03-05,Home Essentials,4258.21
2021-03-05,Kitchen & Cooking,6622.4400000000005
2021-03-05,Small Electronics,4401.33
2021-03-05,Stationery,1549.6999999999998
2021-03-05,Utensils,1746.97
2021-03-06,Small Electronics,2741.81
2021-03-06,Stationery,1079.0
2021-03-06,Kitchen & Cooking,756.69
2021-03-06,Utensils,2528.84
2021-03-06,Food,15106.21
2021-03-06,Clothing,3427.3399999999997
2021-03-06,Books,425.42
2021-03-06,Home Essentials,2634.58
2021-03-07,Books,205.73
2021-03-07,Clothing,11122.17
2021-03-07,Food,11608.82
2021-03-07,Home Essentials,3253.19
2021-03-07,Kitchen & Cooking,1468.69
2021-03-07,Small Electronics,6608.969999999999
2021-03-07,Stationery,815.24
2021-03-07,Utensils,5058.81
2021-03-08,Utensils,400.67
2021-03-08,Stationery,795.31
2021-03-08,Small Electronics,5088.82
2021-03-08,Kitchen & Cooking,5494.21
2021-03-08,Home Essentials,603.91
2021-03-08,Clothing,2859.1
2021-03-08,Books,0.0
2021-03-08,Food,15170.4
2021-03-09,Books,700.9499999999999
2021-03-09,Clothing,1946.21
